Title,Rating,Reviews,Phone,WhatsApp,Instagram,Facebook,Industry,Address,Website,Image,Amenities,Pitch,Latitude,Longitude,Google Maps Link,Source Query,City
Pukaw Bistro,4.6,(24),09156260043,https://wa.me/09156260043,,http://facebook.com/pukawsurfvillas,,"Purok 1 General Luna Siargao, 8419 Surigao del Norte",http://facebook.com/pukawsurfvillas,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWOe7eb_yQU1kirXjEfxp782nIyNygoUTdtviEx_W7YfmghLKtw_dFku6swRfAD1A-2eG1IfRUWm80O7is9itaeTREuAPf2hPFIS0xmi8hanrxFQtQ-7oxriMeMivFqgD12PQb=w2048-h1536-k-no,"Free Wi-Fi, Free breakfast, Pool, Fitness center, Free parking, Airport shuttle, Restaurant, Bar, Beach access","A low-key local spot near the Cloud 9 surf area in General Luna, Pukaw Bistro keeps a modest online footprint. It currently sits at 4.6 across 24 reviews. Amenities include free wi-fi, free breakfast, pool, fitness center. Best for: travelers exploring this corner of Siargao.",9.7819698,126.1558928,https://www.google.com/maps/place/Pukaw+Bistro/data=!4m11!3m10!1s0x3303f7dee805735f:0x95dc8a3595b2dba7!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.7819698!4d126.1558928!16s%2Fg%2F11h_trqrm1!19sChIJX3MF6N73AzMRp9uylTWK3JU?authuser=0&hl=en&rclk=1,"bed and breakfast in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Marhay Villa Siargao,5.0,(1),09178028434,https://wa.me/09178028434,,https://www.facebook.com/MarhayVillaSiargao,,"Siargao Island, Purok V, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHseYf-V4TZEzmlr0WRA9kWtlshDyjP8hjQkiEZuawxt7NhLMVXCcwoUS9eFbcA1vJpjAk6MhGu-qRK3JvClIVY-kZqa-2WfxhwU_FUoYuwobOR6P12pqliJfgPNKCEjdxhqm9l=w2048-h1536-k-no,,"A low-key local spot near the Cloud 9 surf area in General Luna, Marhay Villa Siargao keeps a modest online footprint. It currently sits at 5.0 across 1 review. Honest read: only a handful of reviews so far, but early feedback leans positive. Best for: travelers exploring this corner of Siargao.",9.7912192,126.159888,https://www.google.com/maps/place/Marhay+Villa+Siargao/data=!4m11!3m10!1s0x3303f77859f4d0c5:0xeff7c10730b006ed!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.7912192!4d126.159888!16s%2Fg%2F11kr8pgx8h!19sChIJxdD0WXj3AzMR7QawMAfB9-8?authuser=0&hl=en&rclk=1,"bed and breakfast in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Easy Does It Guesthouse Siargao,5.0,(21),09562238175,https://wa.me/09562238175,https://www.instagram.com/easydoesit.siargao,https://www.facebook.com/p,,"Tourism Road, Cloud 9 Dr, Brgy. Catangnan, General Luna, 8419 Surigao del Norte",https://www.instagram.com/easydoesit.siargao?igsh=Z2t0N2h2dzBjN2M5,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJf535sRNisyLxsQPCUXUumuTdOAKJ_ILzdTCTjwrp1n74_1fDYzQi2tz96Od32XMoMdEGMadTv0VMArN0fJht6YBBVLa69s4Yg1mq6Muaag0DGzBNawq1gpTtDk4Be31-_YhpqUlQ8zA9=w2048-h1536-k-no,"Free Wi-Fi, Air-conditioned, Pool, Fitness center, Free parking, Pet-friendly, Restaurant","A low-key local spot near the Cloud 9 surf area in General Luna, Easy Does It Guesthouse Siargao keeps a modest online footprint. It currently sits at 5.0 across 21 reviews. Amenities include free wi-fi, air-conditioned, pool, fitness center. Best for: travelers exploring this corner of Siargao.",9.8114323,126.1635376,https://www.google.com/maps/place/Easy+Does+It+Guesthouse+Siargao/data=!4m11!3m10!1s0x3304092068a48855:0x7fd2cd0a0f113593!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8114323!4d126.1635376!16s%2Fg%2F11yjh02spj!19sChIJVYikaCAJBDMRkzURDwrN0n8?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Cloud 9 Beach Club Siargao,3.9,(52),09625804420,https://wa.me/09625804420,https://www.instagram.com/cloud9beachclubsiargao,https://www.facebook.com/Cloud9SiargaoIsland,Restaurant,"Jacking Horse, Cloud 9 Beach Club, Cloud 9 Dr, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaUEhOn0JftPdBLspOPKL-h9Oq315FVYtkMzFYht6nR5PbAUHidvbg1FnGwMWZir1NBS7-dlAckMnVAuKtlono2lVvM4xF2u3ZVDqfbdjN1CLvO-CHbpesgW-JSTz9O4DBni2A4jW6o__e=w2048-h1536-k-no,"Beachfront, Wheelchair accessible, Wheelchair accessible entrance, Accessible","A casual eatery near the Cloud 9 surf area in General Luna, Cloud 9 Beach Club Siargao serves up everyday island dining. It currently sits at 3.9 across 52 reviews. Honest read: a solid-not-spectacular 3.9 rating, dependable rather than dazzling. Amenities include beachfront, wheelchair accessible, wheelchair accessible entrance, accessible. Best for: a casual island meal.",9.8134096,126.1632536,https://www.google.com/maps/place/Cloud+9+Beach+Club+Siargao/data=!4m7!3m6!1s0x33040991c402f1eb:0xca8e2c71ac1932d5!8m2!3d9.8134096!4d126.1632536!16s%2Fg%2F11vy29vxsp!19sChIJ6_ECxJEJBDMR1TIZrHEsjso?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Cloud 9 Surfing Area,4.5,"(3,326)",,,,https://www.facebook.com/Cloud9SiargaoIsland,Tourist attraction,"R578+F36 Siargao Island, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRVwV0rQlP-MGrBlh7zLc70eUdTeQHXkz_cTifAIeLFAbebBVyvaMYJu_UBfGVS3cN37YFLY77YbBoT4pgm_urgxjEOLFKSDXrH1ALU_zQ9qkqSrAiXQzbIK5DKFj-dq19wHmv=w2048-h1536-k-no,,"The world-famous reef break that made Siargao a surfing pilgrimage, with its iconic boardwalk reaching out over the reef for watching, photos and golden-hour crowds. The wave is a powerful right-hander best left to experienced surfers, but beginners learn on gentler nearby breaks. Early mornings bring the cleanest conditions. Best for: experienced surfers after the barrel, and everyone else for the boardwalk and sunset.",9.8136625,126.1651406,https://www.google.com/maps/place/Cloud+9+Surfing+Area/data=!4m7!3m6!1s0x330409ed5e3da33d:0xd2bbc5516a66d5cb!8m2!3d9.8136625!4d126.1651406!16s%2Fg%2F11g6xrwdmp!19sChIJPaM9Xu0JBDMRy9VmalHFu9I?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Mad Monkey Siargao,4.7,(993),09958168750,https://wa.me/09958168750,https://www.instagram.com/madmonkeyhostels/,https://www.facebook.com/MadMonkeyHostels,,"Lot 2903 Brgy, General Luna, 8419 Surigao del Norte",https://madmonkeyhostels.com/destination/siargao,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCqglG_4mY---5LfLr-BiNy6QSDviEr69FC7iDYUEaLhnwEgT1_pqhvV_KJEf7N3MUEPxjAw3-WQf6z0kknvDy5KW-EIpOHVOEEcVrp-fpNkxI744HKg_gHtB7e1qa2_cO7d9h=w2048-h1536-k-no,"Free Wi-Fi, Free breakfast, Air-conditioned, Pool, Fitness center, Airport shuttle, Pet-friendly, Restaurant, Bar, Beach access, Kid-friendly","Siargao's flagship party hostel, a 7-minute walk from the Cloud 9 boardwalk, built around a tiki bar, swimming pool and a packed nightly events calendar: beer pong tournaments, music quizzes, bingo and the famous Tri-Island party boat tour. Adults-only, air-conditioned dorms, free welcome drink and a travel desk that runs daily surf lessons and island hops. It's social by design, not a quiet retreat. Best for: solo backpackers and young travelers who want instant friends and a guaranteed good time.",9.8102035,126.1589229,https://www.google.com/maps/place/Mad+Monkey+Siargao/data=!4m11!3m10!1s0x3304092dd794a263:0xaa6e6d2770ac5a41!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8102035!4d126.1589229!16s%2Fg%2F11h0x1lqr9!19sChIJY6KU1y0JBDMRQVqscCdtbqo?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Rucksack Inn Siargao - Biggest Hostel in Siargao with Co-Working Space,4.4,(370),09177190129,https://wa.me/09177190129,https://www.instagram.com/rucksackinn.siargao,https://www.facebook.com/rucksackinn.siargao,,"Siargao Island, Catangnan, General Luna, Surigao del Norte",http://www.rucksackinn.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEr1Nh0p-rgOLRSVixyvWJ6bwZLZ-L__K4PEu64C_vXacbRYT9DabCAWk5z3Qe7GbGbiAbIkk74SWmRVGiU4XHGjHFtR7Jw7OHpAGTohQRynqsUrgoLkChC0FPzOJecKDlaiH4=w2048-h1536-k-no,"Free Wi-Fi, Air-conditioned, Pool, Fitness center, Free parking, Airport shuttle","An established spot near the Cloud 9 surf area in General Luna, Rucksack Inn Siargao - Biggest Hostel in Siargao with Co-Working Space has clearly built a following with a sizeable review count. It currently sits at 4.4 across 370 reviews. Amenities include free wi-fi, air-conditioned, pool, fitness center. Best for: travelers exploring this corner of Siargao.",9.8082658,126.1632887,https://www.google.com/maps/place/Rucksack+Inn+Siargao+-+Biggest+Hostel+in+Siargao+with+Co-Working+Space/data=!4m11!3m10!1s0x3304098d70d54d17:0x737a6fa2b8dbed00!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8082658!4d126.1632887!16s%2Fg%2F11rkxk36t7!19sChIJF03VcI0JBDMRAO3buKJvenM?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Payag Suites,3.7,(94),09853240737,https://wa.me/09853240737,,https://www.facebook.com/payagsuitessiargao,,"Jacking Horse Cloud 9, Barangay Catangnan General Luna, Siargao Island General Luna, Siargao Island, 8419",https://elistravelexperience.com/payag-suites-general-luna-siargao-island-philippines,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgzm5T0rjCZ5xepsVBIWB_fBCdjogApy0TEWyslKcpUQF89bhLFhwieOY5mKbVruVnU3Xfn3l_GQ3-hLuhxoWtWft_rMGS_UvD7k4KCovuC67Cf6bU4e7uVelMTtimDieHut2x=w2048-h1536-k-no,"Free Wi-Fi, Breakfast, Air-conditioned, Pool, Fitness center, Parking, Airport shuttle, Pet-friendly, Beach access, Accessible","A low-key local spot near the Cloud 9 surf area in General Luna, Payag Suites keeps a modest online footprint. It currently sits at 3.7 across 94 reviews. Honest read: reviews are mixed (around 3.7), so set expectations accordingly. Amenities include free wi-fi, breakfast, air-conditioned, pool. Best for: travelers exploring this corner of Siargao.",9.8127349,126.161314,https://www.google.com/maps/place/Payag+Suites/data=!4m11!3m10!1s0x330409eda12011b9:0x5988c6978a702725!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8127349!4d126.161314!16s%2Fg%2F11lrg3psgl!19sChIJuREgoe0JBDMRJSdwipfGiFk?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
The Boardwalk at Cloud 9 Resort,4.1,(206),09997627690,https://wa.me/09997627690,,https://www.facebook.com/boardwalkoncloud9siargao,Tourist attraction,"R577+4J4 Siargao Island, Cloud 9 Dr, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHS50AE90c1s-TP8mOWgIZ1rdr7dXjMkTEOqvXEddWh_1gw49wjCNrwK7AY5bGj6Iqt2-wQkbVMPhCdBiwtPZP9OexpBgAtarrlGeI7CxdYY2MnJzKHkITIvq9bJvIyKKNxuSUh3g=w2048-h1536-k-no,,"A spot worth a look near the Cloud 9 surf area in General Luna, The Boardwalk at Cloud 9 Resort draws travelers exploring the area. It currently sits at 4.1 across 206 reviews. Honest read: a solid-not-spectacular 4.1 rating, dependable rather than dazzling. Best for: travelers booking island hops and day trips.",9.8127612,126.1640924,https://www.google.com/maps/place/The+Boardwalk+at+Cloud+9+Resort/data=!4m7!3m6!1s0x3304082abb3a9f2b:0x8726c624c9341d08!8m2!3d9.8127612!4d126.1640924!16s%2Fg%2F11bzvz3fsn!19sChIJK586uyoIBDMRCB00ySTGJoc?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Sunny Cloud Siargao,5.0,(38),09081005233,https://wa.me/09081005233,https://www.instagram.com/sunnycloud.siargao,https://www.facebook.com/sunnycloudsiargao,Homestay,"General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzJN7ScKs80pECPf7Y1bHt2uM7nJOdMGDztNVV93sHMUyj6H7qcIImDIeP8OVT4pf4Cn-4mitWl7hKM__opq3LBfdzNn6ClEBdVgdYtU943F4OrJjLmG_dRt424L78XH7t-3ap=w2048-h1536-k-no,,"A small, locally-run place to stay near the Cloud 9 surf area in General Luna, Sunny Cloud Siargao offers a homier alternative to the big resorts. It currently sits at 5.0 across 38 reviews. Expect an island-paced, locally-run feel rather than full resort polish. Best for: travelers after a homier, locally-run stay.",9.7885625,126.1550625,https://www.google.com/maps/place/Sunny+Cloud+Siargao/data=!4m7!3m6!1s0x3303f70049d9ed79:0xc2b4efb63cd757d4!8m2!3d9.7885625!4d126.1550625!16s%2Fg%2F11y3jp1mt2!19sChIJee3ZSQD3AzMR1FfXPLbvtMI?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Ocean 101 Beach Resort,4.1,(588),09198268837,https://wa.me/09198268837,https://www.instagram.com/ocean101siargao,https://www.facebook.com/ocean101resort,,"Cloud 9 Dr, Catangnan, General Luna, Surigao del Norte",http://www.ocean101siargao.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXJvASYyI1udf2LygX9EWY9KJRb5J4nc7I2AgwX2a2egMIzjovX4_kbvDcjv3dD4U1R9tX4JjOaQKyyppEA8c9qyllYCTEVc16THC-8KEgO_fqoIc70wxREicyO8nAQ8tDn2I=w2048-h1536-k-no,"Free Wi-Fi, Free breakfast, Air-conditioned, Pool, Fitness center, Free parking, Airport shuttle, Pet-friendly, Restaurant, Bar, Room service, Laundry service, Laundry, Beach access, Kid-friendly, Accessible","An established spot near the Cloud 9 surf area in General Luna, Ocean 101 Beach Resort has clearly built a following with a sizeable review count. It currently sits at 4.1 across 588 reviews. Honest read: a solid-not-spectacular 4.1 rating, dependable rather than dazzling. Amenities include free wi-fi, free breakfast, air-conditioned, pool. Best for: travelers exploring this corner of Siargao.",9.8130069,126.1609152,https://www.google.com/maps/place/Ocean+101+Beach+Resort/data=!4m11!3m10!1s0x330409ec64bb259f:0x1e8406d433de86b7!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8130069!4d126.1609152!16s%2Fg%2F1vxdvtx1!19sChIJnyW7ZOwJBDMRt4beM9QGhB4?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Felicitas Guest House - Siargao,4.7,(12),09850377133,https://wa.me/09850377133,https://www.instagram.com/felicitassiargao,https://www.facebook.com/profile.php,,"Pob. 5 Tourism Rd, General Luna, 8419 Surigao del Norte",https://www.facebook.com/profile.php?id=100057177380699&mibextid=LQQJ4d,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8-4094K5Qs_ofjQ_WQeIKA039ZqmNVDVtaubtRJE4TdhY7Ve-iiD7x0MGCR6nR6OIFywJTGsTtt4LyKtqKfVznmgYARGaMo3mgtcZ5vmMObluFaHUFisBeC341k7arIIHx7Nf3Q=w2048-h1536-k-no,,"A low-key local spot near the Cloud 9 surf area in General Luna, Felicitas Guest House - Siargao keeps a modest online footprint. It currently sits at 4.7 across 12 reviews. It sits among the many small, locally-run spots that give Siargao its laid-back character. Best for: travelers exploring this corner of Siargao.",9.7904831,126.1524121,https://www.google.com/maps/place/Felicitas+Guest+House+-+Siargao/data=!4m11!3m10!1s0x3303f7f28406a263:0x91b67ad976f604d4!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.7904831!4d126.1524121!16s%2Fg%2F11tfzz80b6!19sChIJY6IGhPL3AzMR1AT2dtl6tpE?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Greenhouse Siargao,4.4,(136),09162377138,https://wa.me/09162377138,https://www.instagram.com/greenhouse_siargao/,https://www.facebook.com/Greenhousesiargao/,,"General Luna, Siargao Island, Cloud 9 9.803789,126, 161223, Siargao, Surigao del Norte",http://www.greenhousesiargao.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0tgp3BrOUjEys1VAyMaRu6zfNAcQDry5Dgy72Z_biglIaFiDhVaQmCyNaqY8zbEuQQwCaZ4gLlpcLV0qSmFVxRO1PRBfhthq_X9K3dqYo1RDdlyRG9H85cO6CWMAWFGvzU8ZW=w2048-h1536-k-no,"Free Wi-Fi, Free breakfast, Air-conditioned, Pool, Fitness center, Free parking, Airport shuttle, Pet-friendly, Restaurant, Bar, Laundry service, Laundry, Beach access, Kid-friendly, Kitchen","An established spot near the Cloud 9 surf area in General Luna, Greenhouse Siargao has clearly built a following with a sizeable review count. It currently sits at 4.4 across 136 reviews. Amenities include free wi-fi, free breakfast, air-conditioned, pool. Best for: travelers exploring this corner of Siargao.",9.8038499,126.1606348,https://www.google.com/maps/place/Greenhouse+Siargao/data=!4m11!3m10!1s0x330409e5ca6f9733:0x96cad78a7431a642!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8038499!4d126.1606348!16s%2Fg%2F1hc72n27_!19sChIJM5dvyuUJBDMRQqYxdIrXypY?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Emerald House,4.5,(137),,,https://www.instagram.com/emeraldhousevillage_siargao/?hl=es,https://www.facebook.com/EmeraldHouseVillage/?locale=es_ES,,"Cloud 9, Brgy. Catangnan, General Luna, Surigao del Norte",http://www.emeraldhousevillage.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcmhbmgsrnXN4T6vbZQGrWs6RGOpIZEGEbGNmJIYfGCvsEkBQm2QZDFJiao6jNctbnceQnLlkMPa652n7sJb_nILci_Po9Fef5QGF1r8cARzgs0p0pwSIebEcX7TVvprxI7qvb=w2048-h1536-k-no,"Free Wi-Fi, Free breakfast, Air-conditioned, Pool, Outdoor pool, Spa, Fitness center, Free parking, Airport shuttle, Pet-friendly, Restaurant, Bar, Room service, Laundry service, Laundry, Beach access, Kid-friendly, Accessible","An established spot near the Cloud 9 surf area in General Luna, Emerald House has clearly built a following with a sizeable review count. It currently sits at 4.5 across 137 reviews. Amenities include free wi-fi, free breakfast, air-conditioned, pool. Best for: travelers exploring this corner of Siargao.",9.8103303,126.1648901,https://www.google.com/maps/place/Emerald+House/data=!4m11!3m10!1s0x330409edfa8b8cc5:0x36329277b01c9990!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8103303!4d126.1648901!16s%2Fg%2F12hnmg7w6!19sChIJxYyL-u0JBDMRkJkcsHeSMjY?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Fat Lips Surf Lodge,4.9,(57),09668246465,https://wa.me/09668246465,https://www.instagram.com/fatlips_surfco/,http://www.facebook.com/10156685375485656,,"Bones lane, Catangnan, General Luna, 8419 Surigao del Norte",https://surfsiargao.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEt07QO-xUnN7SZf77y648Y0YdK2ziF8nkK6qts9L8oyP0VsMs61qriRS54lOyAlk5wPYUHBrKxB5JIJNn7YDcXW__xCBzN2EpHQbNn5uv3_ouj1Qy7hUXzr7Ih17u_7NLrllrqg=w2048-h1536-k-no,Free Wi-Fi,"A low-key local spot near the Cloud 9 surf area in General Luna, Fat Lips Surf Lodge keeps a modest online footprint. It currently sits at 4.9 across 57 reviews. Amenities include free wi-fi. It sits among the many small, locally-run spots that give Siargao its laid-back character. Best for: travelers exploring this corner of Siargao.",9.8081846,126.1590992,https://www.google.com/maps/place/Fat+Lips+Surf+Lodge/data=!4m11!3m10!1s0x330409ee935299d5:0xd3722607174b52d3!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8081846!4d126.1590992!16s%2Fg%2F11vc491bcl!19sChIJ1ZlSk-4JBDMR01JLFwcmctM?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Sheandys Siargao,4.8,(32),09671333378,https://wa.me/09671333378,https://www.instagram.com/sheandys.siargao,https://www.facebook.com/sheandys.siargao,,"General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzvwbbWva0l6S8taoDkkuhKMe_N3Ee-dYJgnqZMCp9IFrRVsyCyd6pDE_PWEhUcN8G6BXr_J3lF2cELLXEMSA-bXFXhTrMsEQdsBWCA9NKZRSfznCKZOH6a6cHXUH0z49jqPBX1w=w2048-h1536-k-no,,"A low-key local spot near the Cloud 9 surf area in General Luna, Sheandys Siargao keeps a modest online footprint. It currently sits at 4.8 across 32 reviews. It sits among the many small, locally-run spots that give Siargao its laid-back character. Best for: travelers exploring this corner of Siargao.",9.8073851,126.159665,https://www.google.com/maps/place/Sheandys+Siargao/data=!4m11!3m10!1s0x33040983832966dd:0xc58c34e43ef5ec5b!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8073851!4d126.159665!16s%2Fg%2F11svnh2fhh!19sChIJ3WYpg4MJBDMRW-z1PuQ0jMU?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Hiraya surf hostel,4.3,(133),09175346004,https://wa.me/09175346004,,https://www.facebook.com/HirayaSurfHostel,,"R557+V2G, Tourism Rd, General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfBIr3_oVyl_iS-lFhpH3QkdGyCiLn-TvIfDmzh_gRdcX0FjuL4qgSgpIuz0z-CLC3K_gc4gysMROBdZNkChF1AKxQyXMSZ2wqANjyclQ4YgiZ37X-k06XZsJIIuYFwwveAVlKpA=w2048-h1536-k-no,"Free Wi-Fi, Air-conditioned, Pool, Fitness center, Airport shuttle","An established spot near the Cloud 9 surf area in General Luna, Hiraya surf hostel has clearly built a following with a sizeable review count. It currently sits at 4.3 across 133 reviews. Amenities include free wi-fi, air-conditioned, pool, fitness center. Best for: travelers exploring this corner of Siargao.",9.8096877,126.1625649,https://www.google.com/maps/place/Hiraya+surf+hostel/data=!4m11!3m10!1s0x330409256e921b2f:0x5bf71bd7ed06a0e1!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8096877!4d126.1625649!16s%2Fg%2F11h7bbvygj!19sChIJLxuSbiUJBDMR4aAG7dcb91s?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Balay Yuhom - Siargao,4.9,(25),09178957524,https://wa.me/09178957524,https://www.instagram.com/balayyuhomsiargao,https://www.facebook.com/BalayYuhom,,"Tourism Rd, Brgy Catangnan, General Luna, 8419 Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXynn_QcyLWY6IlUMjDq28vc48_2EOg9P7VHVFGUxaJjOFr9X96k1-dS-0kjB5RyVU-m8ChDLgdNA2tvb-gvqXeUQ-Q-8s3dMXmYSR4TdgOlh1yTgW5S2p0aoo5goby4sYqsr1Z0pKjVFw=w2048-h1536-k-no,"Free Wi-Fi, Breakfast, Air-conditioned, Pool, Fitness center, Free parking, Airport shuttle, Pet-friendly, Restaurant, Accessible","A low-key local spot near the Cloud 9 surf area in General Luna, Balay Yuhom - Siargao keeps a modest online footprint. It currently sits at 4.9 across 25 reviews. Amenities include free wi-fi, breakfast, air-conditioned, pool. Best for: travelers exploring this corner of Siargao.",9.7997859,126.1604058,https://www.google.com/maps/place/Balay+Yuhom+-+Siargao/data=!4m11!3m10!1s0x3304098cccd755a1:0x20723b700c3ae695!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.7997859!4d126.1604058!16s%2Fg%2F11qyqf0hqv!19sChIJoVXXzIwJBDMRleY6DHA7ciA?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Reside Siargao,4.6,(61),09171741574,https://wa.me/09171741574,https://www.instagram.com/residesiargao/,https://www.facebook.com/residesiargao,,"Siargao Residency, Tourism Rd, Brgy. Catangnan, General Luna, Surigao del Norte",https://residesiargao.com/,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcigP-_OuBYnsOaQ79eF-AVF2K0xw3sV92v3hZrxGCnnX7k1aNx7mh1cBox5Oo4lPOzmFs8eNcF-esBMfxG4-ZXJdPH-AmmhEpaXscGG04q96Y0oVv0Fx3LlZh_DniSMvCjCXF0uxf9RUj=w2048-h1536-k-no,"Free Wi-Fi, Breakfast, Air-conditioned, Pool, Fitness center, Free parking, Airport shuttle, Pet-friendly, Smoke-free, Restaurant, Bar, Room service, Laundry service, Laundry, Beach access, Business center, Accessible","A low-key local spot near the Cloud 9 surf area in General Luna, Reside Siargao keeps a modest online footprint. It currently sits at 4.6 across 61 reviews. Amenities include free wi-fi, breakfast, air-conditioned, pool. Best for: travelers exploring this corner of Siargao.",9.8108321,126.1587895,https://www.google.com/maps/place/Reside+Siargao/data=!4m11!3m10!1s0x3304090055f56db9:0x981a79fdba3947ad!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8108321!4d126.1587895!16s%2Fg%2F11y874nddq!19sChIJuW31VQAJBDMRrUc5uv15Gpg?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
Villa Consolacion Cloud 9,4.2,(13),09294225692,https://wa.me/09294225692,,https://www.facebook.com/profile.php,,"General Luna, Surigao del Norte",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVoE70qlCYal32NdtdaNyPzRSQDmug_ssv09vzlKKxjKWlMCbqhNOnsxlpQcwD890pwOawd_TwsTlslxw29tE6Kv1Ftni6MwD77oY_Qr_vF-StXMDNIhkAuqevsrk4fKYvDlbG=w2048-h1536-k-no,"Free Wi-Fi, Airport shuttle","A low-key local spot near the Cloud 9 surf area in General Luna, Villa Consolacion Cloud 9 keeps a modest online footprint. It currently sits at 4.2 across 13 reviews. Amenities include free wi-fi, airport shuttle. Best for: travelers exploring this corner of Siargao.",9.8124896,126.1627845,https://www.google.com/maps/place/Villa+Consolacion+Cloud+9/data=!4m11!3m10!1s0x330409edab688d65:0xb0ff4aa0d0ab6ac0!5m3!1s2026-10-31!4m1!1i2!8m2!3d9.8124896!4d126.1627845!16s%2Fg%2F11f3zhn1ky!19sChIJZY1oq-0JBDMRwGqr0KBK_7A?authuser=0&hl=en&rclk=1,"guesthouses in Cloud 9, Siargao & Surigao, Philippines",Cloud 9
